country,mw,layer,seed,nodes,n_completed,n_truncated,energy_kwh,ci_weighted_mean,cfe_canonical_pct,co2_g_it,co2_g_facility,source,_wall_s,v1_n_jobs,d_cfe_vs_fcfs_pp,d_ci_vs_fcfs_g,d_cfe_vs_easy_fcfs_pp,d_ci_vs_easy_fcfs_g,d_cfe_vs_saf_pp,d_ci_vs_saf_g,d_cfe_vs_replay_pp,d_ci_vs_replay_g
PL,1,fsla_M0,4,667,,,866.8525,647.5141,19.0607,544542.0764,645868.9259,v1_fsla_dispatcher,0.0000,20000.0000,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314
PL,1,fsla_M0,5,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_M0,6,667,,,866.8525,647.5601,19.0550,543964.0291,641048.7790,v1_fsla_dispatcher,0.0000,20000.0000,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854
PL,1,fsla_M0,7,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_M1,0,667,,,765.1275,638.8552,20.1431,478862.3955,567146.1457,v1_fsla_dispatcher,0.0000,20000.0000,8.3238,66.5903,8.3238,66.5903,8.3238,66.5903,8.3238,66.5903
PL,1,fsla_M1,1,667,,,866.8525,647.5573,19.0553,543935.9609,640785.5891,v1_fsla_dispatcher,0.0000,20000.0000,7.2360,57.8882,7.2360,57.8882,7.2360,57.8882,7.2360,57.8882
PL,1,fsla_M1,2,667,,,866.8525,647.5268,19.0592,544436.5281,642351.3135,v1_fsla_dispatcher,0.0000,20000.0000,7.2398,57.9187,7.2398,57.9187,7.2398,57.9187,7.2398,57.9187
PL,1,fsla_M1,3,667,,,765.1525,638.8519,20.1435,478919.0368,566859.7717,v1_fsla_dispatcher,0.0000,20000.0000,8.3242,66.5936,8.3242,66.5936,8.3242,66.5936,8.3242,66.5936
PL,1,fsla_M1,4,667,,,866.8525,647.5141,19.0607,544542.0764,645868.9259,v1_fsla_dispatcher,0.0000,20000.0000,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314
PL,1,fsla_M1,5,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_M1,6,667,,,866.8525,647.5601,19.0550,543964.0291,641048.7790,v1_fsla_dispatcher,0.0000,20000.0000,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854
PL,1,fsla_M1,7,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_M2,0,667,,,765.1275,638.8552,20.1431,478862.3955,567146.1457,v1_fsla_dispatcher,0.0000,20000.0000,8.3238,66.5903,8.3238,66.5903,8.3238,66.5903,8.3238,66.5903
PL,1,fsla_M2,1,667,,,866.8525,647.5573,19.0553,543935.9609,640785.5891,v1_fsla_dispatcher,0.0000,20000.0000,7.2360,57.8882,7.2360,57.8882,7.2360,57.8882,7.2360,57.8882
PL,1,fsla_M2,2,667,,,866.8525,647.5268,19.0592,544436.5281,642351.3135,v1_fsla_dispatcher,0.0000,20000.0000,7.2398,57.9187,7.2398,57.9187,7.2398,57.9187,7.2398,57.9187
PL,1,fsla_M2,3,667,,,765.1525,638.8519,20.1435,478919.0368,566859.7717,v1_fsla_dispatcher,0.0000,20000.0000,8.3242,66.5936,8.3242,66.5936,8.3242,66.5936,8.3242,66.5936
PL,1,fsla_M2,4,667,,,866.8525,647.5141,19.0607,544542.0764,645868.9259,v1_fsla_dispatcher,0.0000,20000.0000,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314
PL,1,fsla_M2,5,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_M2,6,667,,,866.8525,647.5601,19.0550,543964.0291,641048.7790,v1_fsla_dispatcher,0.0000,20000.0000,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854
PL,1,fsla_M2,7,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_M3,0,667,,,765.1275,638.8552,20.1431,478862.3955,567146.1457,v1_fsla_dispatcher,0.0000,20000.0000,8.3238,66.5903,8.3238,66.5903,8.3238,66.5903,8.3238,66.5903
PL,1,fsla_M3,1,667,,,866.8525,647.5573,19.0553,543935.9609,640785.5891,v1_fsla_dispatcher,0.0000,20000.0000,7.2360,57.8882,7.2360,57.8882,7.2360,57.8882,7.2360,57.8882
PL,1,fsla_M3,2,667,,,866.8525,647.5268,19.0592,544436.5281,642351.3135,v1_fsla_dispatcher,0.0000,20000.0000,7.2398,57.9187,7.2398,57.9187,7.2398,57.9187,7.2398,57.9187
PL,1,fsla_M3,3,667,,,765.1525,638.8519,20.1435,478919.0368,566859.7717,v1_fsla_dispatcher,0.0000,20000.0000,8.3242,66.5936,8.3242,66.5936,8.3242,66.5936,8.3242,66.5936
PL,1,fsla_M3,4,667,,,866.8525,647.5141,19.0607,544542.0764,645868.9259,v1_fsla_dispatcher,0.0000,20000.0000,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314,7.2414,57.9314
PL,1,fsla_M3,5,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_M3,6,667,,,866.8525,647.5601,19.0550,543964.0291,641048.7790,v1_fsla_dispatcher,0.0000,20000.0000,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854,7.2357,57.8854
PL,1,fsla_M3,7,667,,,866.8525,647.5654,19.0543,543917.0495,640624.5618,v1_fsla_dispatcher,0.0000,20000.0000,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801,7.2350,57.8801
PL,1,fsla_none,0,667,,,379.7367,599.2081,25.0990,220685.7623,270086.4677,v1_fsla_dispatcher,0.0000,20000.0000,13.2797,106.2374,13.2797,106.2374,13.2797,106.2374,13.2797,106.2374
PL,1,fsla_none,1,667,,,379.7367,599.2081,25.0990,220685.7623,270086.4677,v1_fsla_dispatcher,0.0000,20000.0000,13.2797,106.2374,13.2797,106.2374,13.2797,106.2374,13.2797,106.2374
PL,1,fsla_none,2,667,,,379.7367,599.2081,25.0990,220685.7623,270086.4677,v1_fsla_dispatcher,0.0000,20000.0000,13.2797,106.2374,13.2797,106.2374,13.2797,106.2374,13.2797,106.2374
