country,mw,nodes,layer,mechanism,seed,n_jobs,energy_kwh,co2_g_it,co2_g_facility,co2_tonnes_y,cfe_pct,cfe_abs_pct,ci_weighted_mean,p50_slowdown,p95_slowdown,p99_slowdown,avg_pue,jain_fairness,cfe_lift_pp_vs_none,cfe_abs_lift_pp_vs_none,ci_weighted_lift_g,co2_avoided_tonnes_y,delta_facility_pp
SE,50.0000,33333,fsla,none,20260517,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.7223,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260517,1994,300102.6346,3326201.0290,75975669.5141,40.4688,44.9510,100.0000,11.3297,14.0970,152.9736,411.2177,20.3082,0.9415,0.4661,0.0000,-0.0054,0.0643,-1.9125
SE,50.0000,33333,fsla,M1,20260517,1994,300102.6346,3326201.0290,75975669.5141,40.4688,44.9510,100.0000,11.3297,14.0970,152.9736,411.2177,20.3082,0.9415,0.4661,0.0000,-0.0054,0.0643,-1.9125
SE,50.0000,33333,fsla,M2,20260517,1994,300102.6346,3326201.0290,75975669.5141,40.4688,44.9510,100.0000,11.3297,14.0970,152.9736,411.2177,20.3082,0.9415,0.4661,0.0000,-0.0054,0.0643,-1.9125
SE,50.0000,33333,fsla,M3,20260517,1994,300102.6346,3326201.0290,75975669.5141,40.4688,44.9510,100.0000,11.3297,14.0970,152.9736,411.2177,20.3082,0.9415,0.4661,0.0000,-0.0054,0.0643,-1.9125
SE,50.0000,33333,pue,none,20260517,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.9216,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260517,1994,300102.6346,3326805.2906,74670815.2633,40.4761,44.9054,100.0000,11.3488,13.2409,144.6271,377.5530,20.5819,0.9412,1.6417,0.0000,-0.0186,37.4439,48.9048
SE,50.0000,33333,fsla,none,20260518,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.9473,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260518,1994,300102.6346,3327435.1218,75517145.3221,40.4838,44.8579,100.0000,11.3302,14.1739,157.9583,411.2177,20.4574,0.9415,0.3730,0.0000,-0.0059,0.0493,-1.2975
SE,50.0000,33333,fsla,M1,20260518,1994,300102.6346,3327435.1218,75517145.3221,40.4838,44.8579,100.0000,11.3302,14.1739,157.9583,411.2177,20.4574,0.9415,0.3730,0.0000,-0.0059,0.0493,-1.2975
SE,50.0000,33333,fsla,M2,20260518,1994,300102.6346,3327435.1218,75517145.3221,40.4838,44.8579,100.0000,11.3302,14.1739,157.9583,411.2177,20.4574,0.9415,0.3730,0.0000,-0.0059,0.0493,-1.2975
SE,50.0000,33333,fsla,M3,20260518,1994,300102.6346,3327435.1218,75517145.3221,40.4838,44.8579,100.0000,11.3302,14.1739,157.9583,411.2177,20.4574,0.9415,0.3730,0.0000,-0.0059,0.0493,-1.2975
SE,50.0000,33333,pue,none,20260518,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260518,1994,300102.6346,3319178.2280,76713470.6708,40.3833,45.4811,100.0000,11.3427,13.3363,144.1571,377.2385,21.8711,0.9409,2.2174,0.0000,-0.0125,37.5366,47.5071
SE,50.0000,33333,fsla,none,20260519,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.7245,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260519,1994,300102.6346,3323667.2163,76950312.5630,40.4380,45.1423,100.0000,11.3320,14.0810,152.9736,411.2177,21.6368,0.0201,0.6574,0.0000,-0.0077,0.0951,-3.2199
SE,50.0000,33333,fsla,M1,20260519,1994,300102.6346,3323667.2163,76950312.5630,40.4380,45.1423,100.0000,11.3320,14.0810,152.9736,411.2177,21.6368,0.0201,0.6574,0.0000,-0.0077,0.0951,-3.2199
SE,50.0000,33333,fsla,M2,20260519,1994,300102.6346,3323667.2163,76950312.5630,40.4380,45.1423,100.0000,11.3320,14.0810,152.9736,411.2177,21.6368,0.0201,0.6574,0.0000,-0.0077,0.0951,-3.2199
SE,50.0000,33333,fsla,M3,20260519,1994,300102.6346,3323667.2163,76950312.5630,40.4380,45.1423,100.0000,11.3320,14.0810,152.9736,411.2177,21.6368,0.0201,0.6574,0.0000,-0.0077,0.0951,-3.2199
SE,50.0000,33333,pue,none,20260519,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260519,1994,300102.6346,3327698.1033,74540454.9591,40.4870,44.8380,100.0000,11.3501,13.2409,147.7009,377.5530,19.0377,0.7585,1.5743,-0.0000,-0.0199,37.4330,48.9940
SE,50.0000,33333,fsla,none,20260520,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.6083,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260520,1994,300102.6346,3327409.7137,75622985.8472,40.4835,44.8598,100.0000,11.3317,14.1739,157.1212,411.2177,20.4179,0.8412,0.3749,0.0000,-0.0074,0.0496,-1.4394
SE,50.0000,33333,fsla,M1,20260520,1994,300102.6346,3327409.7137,75622985.8472,40.4835,44.8598,100.0000,11.3317,14.1739,157.1212,411.2177,20.4179,0.8412,0.3749,0.0000,-0.0074,0.0496,-1.4394
SE,50.0000,33333,fsla,M2,20260520,1994,300102.6346,3327409.7137,75622985.8472,40.4835,44.8598,100.0000,11.3317,14.1739,157.1212,411.2177,20.4179,0.8412,0.3749,0.0000,-0.0074,0.0496,-1.4394
SE,50.0000,33333,fsla,M3,20260520,1994,300102.6346,3327409.7137,75622985.8472,40.4835,44.8598,100.0000,11.3317,14.1739,157.1212,411.2177,20.4179,0.8412,0.3749,0.0000,-0.0074,0.0496,-1.4394
SE,50.0000,33333,pue,none,20260520,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.8417,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260520,1994,300102.6346,3323656.4282,74258205.4384,40.4378,45.1431,100.0000,11.3308,13.6077,149.0162,377.5530,19.0207,0.8334,1.8794,0.0000,-0.0006,37.4822,49.1872
SE,50.0000,33333,fsla,none,20260521,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260521,1994,300102.6346,3327428.7447,75523162.3709,40.4837,44.8584,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.7384,0.3735,0.0000,-0.0059,0.0493,-1.3055
SE,50.0000,33333,fsla,M1,20260521,1994,300102.6346,3327428.7447,75523162.3709,40.4837,44.8584,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.7384,0.3735,0.0000,-0.0059,0.0493,-1.3055
SE,50.0000,33333,fsla,M2,20260521,1994,300102.6346,3327428.7447,75523162.3709,40.4837,44.8584,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.7384,0.3735,0.0000,-0.0059,0.0493,-1.3055
SE,50.0000,33333,fsla,M3,20260521,1994,300102.6346,3327428.7447,75523162.3709,40.4837,44.8584,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.7384,0.3735,0.0000,-0.0059,0.0493,-1.3055
SE,50.0000,33333,pue,none,20260521,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.7380,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260521,1994,300102.6346,3320745.2575,75773909.3262,40.4024,45.3628,100.0000,11.3306,13.6895,149.7963,411.2177,20.6280,0.7536,2.0991,0.0000,-0.0004,37.5176,48.1500
SE,50.0000,33333,fsla,none,20260522,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.9081,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260522,1994,300102.6346,3321277.2599,74781977.6692,40.4089,45.3227,100.0000,11.3232,14.1227,152.9736,411.2177,19.6662,0.8836,0.8378,0.0000,0.0011,0.1242,-0.3113
SE,50.0000,33333,fsla,M1,20260522,1994,300102.6346,3321277.2599,74781977.6692,40.4089,45.3227,100.0000,11.3232,14.1227,152.9736,411.2177,19.6662,0.8836,0.8378,0.0000,0.0011,0.1242,-0.3113
SE,50.0000,33333,fsla,M2,20260522,1994,300102.6346,3321277.2599,74781977.6692,40.4089,45.3227,100.0000,11.3232,14.1227,152.9736,411.2177,19.6662,0.8836,0.8378,0.0000,0.0011,0.1242,-0.3113
SE,50.0000,33333,fsla,M3,20260522,1994,300102.6346,3321277.2599,74781977.6692,40.4089,45.3227,100.0000,11.3232,14.1227,152.9736,411.2177,19.6662,0.8836,0.8378,0.0000,0.0011,0.1242,-0.3113
SE,50.0000,33333,pue,none,20260522,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.8615,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260522,1994,300102.6346,3327757.1572,74434733.5476,40.4877,44.8336,100.0000,11.3345,13.6895,149.7963,411.2177,19.5650,0.8790,1.5698,0.0000,-0.0043,37.4323,49.0664
SE,50.0000,33333,fsla,none,20260523,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.8824,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260523,1994,300102.6346,3321038.2564,76794014.0846,40.4060,45.3407,100.0000,11.3279,14.0494,152.4839,411.2177,21.5396,0.8873,0.8558,0.0000,-0.0035,0.1271,-3.0102
SE,50.0000,33333,fsla,M1,20260523,1994,300102.6346,3321038.2564,76794014.0846,40.4060,45.3407,100.0000,11.3279,14.0494,152.4839,411.2177,21.5396,0.8873,0.8558,0.0000,-0.0035,0.1271,-3.0102
SE,50.0000,33333,fsla,M2,20260523,1994,300102.6346,3321038.2564,76794014.0846,40.4060,45.3407,100.0000,11.3279,14.0494,152.4839,411.2177,21.5396,0.8873,0.8558,0.0000,-0.0035,0.1271,-3.0102
SE,50.0000,33333,fsla,M3,20260523,1994,300102.6346,3321038.2564,76794014.0846,40.4060,45.3407,100.0000,11.3279,14.0494,152.4839,411.2177,21.5396,0.8873,0.8558,0.0000,-0.0035,0.1271,-3.0102
SE,50.0000,33333,pue,none,20260523,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.9314,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260523,1994,300102.6346,3326386.6816,74667035.6970,40.4710,44.9370,100.0000,11.3460,13.5072,149.7963,411.2177,20.6471,0.9056,1.6733,0.0000,-0.0158,37.4489,48.9074
SE,50.0000,33333,fsla,none,20260524,1994,300022.1538,3331483.1648,74549882.3879,40.5330,44.4849,100.0000,11.3243,15.0694,170.7893,451.3987,19.8421,0.7121,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,fsla,M0,20260524,1994,300102.6346,3328411.6362,75713566.8611,40.4957,44.7842,100.0000,11.3363,14.1547,157.1212,411.2177,20.3923,0.7357,0.2993,0.0000,-0.0120,0.0374,-1.5609
SE,50.0000,33333,fsla,M1,20260524,1994,300102.6346,3328411.6362,75713566.8611,40.4957,44.7842,100.0000,11.3363,14.1547,157.1212,411.2177,20.3923,0.7357,0.2993,0.0000,-0.0120,0.0374,-1.5609
SE,50.0000,33333,fsla,M2,20260524,1994,300102.6346,3328411.6362,75713566.8611,40.4957,44.7842,100.0000,11.3363,14.1547,157.1212,411.2177,20.3923,0.7357,0.2993,0.0000,-0.0120,0.0374,-1.5609
SE,50.0000,33333,fsla,M3,20260524,1994,300102.6346,3328411.6362,75713566.8611,40.4957,44.7842,100.0000,11.3363,14.1547,157.1212,411.2177,20.3923,0.7357,0.2993,0.0000,-0.0120,0.0374,-1.5609
SE,50.0000,33333,pue,none,20260524,1994,573970.5000,6404382.1544,146140629.6067,77.9200,43.2638,100.0000,11.3302,14.1739,157.9583,411.2177,20.4587,0.7373,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50.0000,33333,pue,GridPilot-PUE,20260524,1994,300102.6346,3327125.5046,74517458.9213,40.4800,44.8813,100.0000,11.3467,13.5072,149.7963,411.2177,19.3428,0.7598,1.6175,0.0000,-0.0165,37.4400,49.0098
FR,1.0000,667,fsla,none,20260517,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.9507,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260517,1994,6378.2154,329749.8816,400939.3740,4.0120,51.7873,100.0000,53.2898,15.1422,170.7893,451.3987,1.2287,0.9377,0.8078,0.0000,0.0351,0.0156,-0.7552
FR,1.0000,667,fsla,M1,20260517,1994,6378.2154,329749.8816,400939.3740,4.0120,51.7873,100.0000,53.2898,15.1422,170.7893,451.3987,1.2287,0.9377,0.8078,0.0000,0.0351,0.0156,-0.7552
FR,1.0000,667,fsla,M2,20260517,1994,6378.2154,329749.8816,400939.3740,4.0120,51.7873,100.0000,53.2898,15.1422,170.7893,451.3987,1.2287,0.9377,0.8078,0.0000,0.0351,0.0156,-0.7552
FR,1.0000,667,fsla,M3,20260517,1994,6378.2154,329749.8816,400939.3740,4.0120,51.7873,100.0000,53.2898,15.1422,170.7893,451.3987,1.2287,0.9377,0.8078,0.0000,0.0351,0.0156,-0.7552
FR,1.0000,667,pue,none,20260517,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.8248,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260517,1994,6378.2154,329157.7363,402819.7111,4.0048,52.1277,100.0000,53.2980,14.2958,157.5217,411.2177,1.2186,0.9131,1.9919,0.0000,0.0099,3.7338,46.2027
FR,1.0000,667,fsla,none,20260518,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.8974,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260518,1994,6378.2154,329972.5449,400354.9761,4.0147,51.6593,100.0000,53.3078,15.4610,172.6894,457.1975,1.2173,0.9483,0.6798,0.0000,0.0171,0.0129,-0.6083
FR,1.0000,667,fsla,M1,20260518,1994,6378.2154,329972.5449,400354.9761,4.0147,51.6593,100.0000,53.3078,15.4610,172.6894,457.1975,1.2173,0.9483,0.6798,0.0000,0.0171,0.0129,-0.6083
FR,1.0000,667,fsla,M2,20260518,1994,6378.2154,329972.5449,400354.9761,4.0147,51.6593,100.0000,53.3078,15.4610,172.6894,457.1975,1.2173,0.9483,0.6798,0.0000,0.0171,0.0129,-0.6083
FR,1.0000,667,fsla,M3,20260518,1994,6378.2154,329972.5449,400354.9761,4.0147,51.6593,100.0000,53.3078,15.4610,172.6894,457.1975,1.2173,0.9483,0.6798,0.0000,0.0171,0.0129,-0.6083
FR,1.0000,667,pue,none,20260518,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.9484,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260518,1994,6378.2154,327733.9706,400895.8140,3.9874,52.9460,100.0000,53.2459,14.2801,152.9736,411.2177,1.1841,0.9537,2.8102,0.0000,0.0620,3.7511,46.4597
FR,1.0000,667,fsla,none,20260519,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.8431,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260519,1994,6378.2154,329211.3450,398963.8318,4.0054,52.0968,100.0000,53.3091,15.0185,170.2309,424.2234,1.1833,0.7205,1.1173,0.0000,0.0158,0.0222,-0.2587
FR,1.0000,667,fsla,M1,20260519,1994,6378.2154,329211.3450,398963.8318,4.0054,52.0968,100.0000,53.3091,15.0185,170.2309,424.2234,1.1833,0.7205,1.1173,0.0000,0.0158,0.0222,-0.2587
FR,1.0000,667,fsla,M2,20260519,1994,6378.2154,329211.3450,398963.8318,4.0054,52.0968,100.0000,53.3091,15.0185,170.2309,424.2234,1.1833,0.7205,1.1173,0.0000,0.0158,0.0222,-0.2587
FR,1.0000,667,fsla,M3,20260519,1994,6378.2154,329211.3450,398963.8318,4.0054,52.0968,100.0000,53.3091,15.0185,170.2309,424.2234,1.1833,0.7205,1.1173,0.0000,0.0158,0.0222,-0.2587
FR,1.0000,667,pue,none,20260519,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7260,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260519,1994,6378.2154,329113.8529,379713.5409,4.0042,52.1529,100.0000,53.3234,14.2876,157.1212,411.2177,1.2068,0.7511,2.0171,0.0000,-0.0155,3.7343,49.2886
FR,1.0000,667,fsla,none,20260520,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.8784,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260520,1994,6378.2154,329969.3268,400802.4024,4.0146,51.6612,100.0000,53.3056,15.2482,171.5512,457.1975,1.2196,0.0205,0.6816,0.0000,0.0193,0.0129,-0.7208
FR,1.0000,667,fsla,M1,20260520,1994,6378.2154,329969.3268,400802.4024,4.0146,51.6612,100.0000,53.3056,15.2482,171.5512,457.1975,1.2196,0.0205,0.6816,0.0000,0.0193,0.0129,-0.7208
FR,1.0000,667,fsla,M2,20260520,1994,6378.2154,329969.3268,400802.4024,4.0146,51.6612,100.0000,53.3056,15.2482,171.5512,457.1975,1.2196,0.0205,0.6816,0.0000,0.0193,0.0129,-0.7208
FR,1.0000,667,fsla,M3,20260520,1994,6378.2154,329969.3268,400802.4024,4.0146,51.6612,100.0000,53.3056,15.2482,171.5512,457.1975,1.2196,0.0205,0.6816,0.0000,0.0193,0.0129,-0.7208
FR,1.0000,667,pue,none,20260520,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7624,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260520,1994,6378.2154,328755.3647,400411.2712,3.9999,52.3589,100.0000,53.2361,14.3319,157.9583,413.0286,1.1975,0.8521,2.2232,0.0000,0.0718,3.7387,46.5244
FR,1.0000,667,fsla,none,20260521,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260521,1994,6378.2154,329973.3434,400355.5383,4.0147,51.6589,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7025,0.6793,0.0000,0.0170,0.0129,-0.6085
FR,1.0000,667,fsla,M1,20260521,1994,6378.2154,329973.3434,400355.5383,4.0147,51.6589,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7025,0.6793,0.0000,0.0170,0.0129,-0.6085
FR,1.0000,667,fsla,M2,20260521,1994,6378.2154,329973.3434,400355.5383,4.0147,51.6589,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7025,0.6793,0.0000,0.0170,0.0129,-0.6085
FR,1.0000,667,fsla,M3,20260521,1994,6378.2154,329973.3434,400355.5383,4.0147,51.6589,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7025,0.6793,0.0000,0.0170,0.0129,-0.6085
FR,1.0000,667,pue,none,20260521,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7021,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260521,1994,6378.2154,328242.3268,400354.0552,3.9936,52.6538,100.0000,53.2334,14.4288,159.8359,411.2177,1.1389,0.7254,2.5180,0.0000,0.0745,3.7449,46.5320
FR,1.0000,667,fsla,none,20260522,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.9089,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260522,1994,6378.2154,328824.0155,401661.8217,4.0007,52.3195,100.0000,53.2459,15.0694,168.4242,424.2234,1.1772,0.7322,1.3399,0.0000,0.0790,0.0269,-0.9367
FR,1.0000,667,fsla,M1,20260522,1994,6378.2154,328824.0155,401661.8217,4.0007,52.3195,100.0000,53.2459,15.0694,168.4242,424.2234,1.1772,0.7322,1.3399,0.0000,0.0790,0.0269,-0.9367
FR,1.0000,667,fsla,M2,20260522,1994,6378.2154,328824.0155,401661.8217,4.0007,52.3195,100.0000,53.2459,15.0694,168.4242,424.2234,1.1772,0.7322,1.3399,0.0000,0.0790,0.0269,-0.9367
FR,1.0000,667,fsla,M3,20260522,1994,6378.2154,328824.0155,401661.8217,4.0007,52.3195,100.0000,53.2459,15.0694,168.4242,424.2234,1.1772,0.7322,1.3399,0.0000,0.0790,0.0269,-0.9367
FR,1.0000,667,pue,none,20260522,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.8893,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260522,1994,6378.2154,329548.0577,402266.0040,4.0095,51.9033,100.0000,53.2954,14.5487,162.2634,421.0545,1.1825,0.8989,1.7675,0.0000,0.0125,3.7291,46.2767
FR,1.0000,667,fsla,none,20260523,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.9278,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260523,1994,6378.2154,328918.4382,399330.9499,4.0018,52.2652,100.0000,53.2662,15.0694,170.2309,424.2234,1.1880,0.9207,1.2856,0.0000,0.0587,0.0257,-0.3510
FR,1.0000,667,fsla,M1,20260523,1994,6378.2154,328918.4382,399330.9499,4.0018,52.2652,100.0000,53.2662,15.0694,170.2309,424.2234,1.1880,0.9207,1.2856,0.0000,0.0587,0.0257,-0.3510
FR,1.0000,667,fsla,M2,20260523,1994,6378.2154,328918.4382,399330.9499,4.0018,52.2652,100.0000,53.2662,15.0694,170.2309,424.2234,1.1880,0.9207,1.2856,0.0000,0.0587,0.0257,-0.3510
FR,1.0000,667,fsla,M3,20260523,1994,6378.2154,328918.4382,399330.9499,4.0018,52.2652,100.0000,53.2662,15.0694,170.2309,424.2234,1.1880,0.9207,1.2856,0.0000,0.0587,0.0257,-0.3510
FR,1.0000,667,pue,none,20260523,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.9139,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260523,1994,6378.2154,329174.5866,402766.2064,4.0050,52.1180,100.0000,53.2850,14.3021,159.0564,411.2177,1.2149,0.8978,1.9822,0.0000,0.0229,3.7336,46.2099
FR,1.0000,667,fsla,none,20260524,1994,6375.8483,331032.3772,397934.2793,4.0276,50.9796,100.0000,53.3249,16.3300,181.0000,469.4052,1.1681,0.6827,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,fsla,M0,20260524,1994,6378.2154,330000.9535,400851.6053,4.0150,51.6430,100.0000,53.3179,14.9772,170.2309,457.1975,1.2197,0.7115,0.6635,0.0000,0.0070,0.0125,-0.7331
FR,1.0000,667,fsla,M1,20260524,1994,6378.2154,330000.9535,400851.6053,4.0150,51.6430,100.0000,53.3179,14.9772,170.2309,457.1975,1.2197,0.7115,0.6635,0.0000,0.0070,0.0125,-0.7331
FR,1.0000,667,fsla,M2,20260524,1994,6378.2154,330000.9535,400851.6053,4.0150,51.6430,100.0000,53.3179,14.9772,170.2309,457.1975,1.2197,0.7115,0.6635,0.0000,0.0070,0.0125,-0.7331
FR,1.0000,667,fsla,M3,20260524,1994,6378.2154,330000.9535,400851.6053,4.0150,51.6430,100.0000,53.3179,14.9772,170.2309,457.1975,1.2197,0.7115,0.6635,0.0000,0.0070,0.0125,-0.7331
FR,1.0000,667,pue,none,20260524,1994,12196.5000,636046.3219,748773.6881,7.7386,50.1358,100.0000,53.3079,15.4610,172.6894,457.1975,1.2173,0.7062,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1.0000,667,pue,GridPilot-PUE,20260524,1994,6378.2154,329400.4681,402296.4564,4.0077,51.9881,100.0000,53.3033,14.3222,161.7491,413.0286,1.1886,0.7315,1.8524,0.0000,0.0046,3.7309,46.2726
FR,10.0000,6667,fsla,none,20260517,1994,60314.7771,3118618.6885,6626904.9011,37.9432,51.7641,100.0000,53.2767,15.1422,172.4286,457.1975,2.0069,0.8622,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10.0000,6667,fsla,M0,20260517,1994,60331.3467,3110458.4572,6672029.0219,37.8439,52.3121,100.0000,53.3124,14.1547,157.1212,411.2177,2.0247,0.9438,0.5479,0.0000,-0.0357,0.0993,-0.6809
FR,10.0000,6667,fsla,M1,20260517,1994,60331.3467,3110458.4572,6672029.0219,37.8439,52.3121,100.0000,53.3124,14.1547,157.1212,411.2177,2.0247,0.9438,0.5479,0.0000,-0.0357,0.0993,-0.6809
FR,10.0000,6667,fsla,M2,20260517,1994,60331.3467,3110458.4572,6672029.0219,37.8439,52.3121,100.0000,53.3124,14.1547,157.1212,411.2177,2.0247,0.9438,0.5479,0.0000,-0.0357,0.0993,-0.6809
FR,10.0000,6667,fsla,M3,20260517,1994,60331.3467,3110458.4572,6672029.0219,37.8439,52.3121,100.0000,53.3124,14.1547,157.1212,411.2177,2.0247,0.9438,0.5479,0.0000,-0.0357,0.0993,-0.6809
FR,10.0000,6667,pue,none,20260517,1994,115401.0000,6011142.7625,12863478.4950,73.1356,50.3584,100.0000,53.3287,14.2801,159.1382,411.2177,2.0330,0.9412,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10.0000,6667,pue,GridPilot-PUE,20260517,1994,60331.3467,3110835.2418,6626798.0517,37.8485,52.2892,100.0000,53.4539,13.3552,147.0844,377.5530,2.0388,0.9387,1.9307,0.0000,-0.1253,35.2871,48.4836
FR,10.0000,6667,fsla,none,20260518,1994,60314.7771,3118618.6885,6626904.9011,37.9432,51.7641,100.0000,53.2767,15.1422,172.4286,457.1975,2.0069,0.9237,0.0000,0.0000,0.0000,0.0000,0.0000
